forecast_date,Year1,Month1,Day1,Weekday,Season,Max_Temperature,Min_Temperature,Avg_Temperature,Max_Humidity,Min_Humidity,Avg_Humidity,Min_Rainfall,Max_Rainfall,Avg_Rainfall,Max_Heat_Index,Min_Heat_Index,Avg_Heat_Index,saturday,sunday,Holiday,working_day,holiday_name,offered calls
1/4/2018,2018,4,1,1,2,33,24,27.726315,93,55,75.189473,0,0,0,39,24,30.8,0,1,0,0,.,5472
2/4/2018,2018,4,2,2,2,33,24,27.810526,85,58,71.515789,0,0,0,40,25,30.978947,0,0,0,1,.,6844
3/4/2018,2018,4,3,3,2,32,24,27.831578,85,47,70.157894,0,0,0,36,25,30.642105,0,0,0,1,.,6819
4/4/2018,2018,4,4,4,2,32,25,28.621052,88,54,71.494736,0,0,0,41,25,32.705263,0,0,0,1,.,7534
5/4/2018,2018,4,5,5,2,32,25,28.705263,89,59,72.48421,0,0,0,41,27,33.115789,0,0,0,1,.,6845
6/4/2018,2018,4,6,6,2,33,25,28.652631,85,49,70.957894,0,0,0,40,26,32.442105,0,0,0,1,.,6485
7/4/2018,2018,4,7,7,2,33,25,28.926315,87,53,70.778947,0,0,0,41,27,32.957894,1,0,0,1,.,6409
8/4/2018,2018,4,8,1,2,33,24,28.694736,88,51,71.621052,0,0,0,41,25,32.589473,0,1,0,0,.,4263
9/4/2018,2018,4,9,2,2,35,24,29.063157,83,33,63.28421,0,0,0,38,25,31.463157,0,0,0,1,.,7153
10/4/2018,2018,4,10,3,2,36,25,28.8,88,36,71.294736,0,0,0,42,27,32.663157,0,0,0,1,.,6779
11/4/2018,2018,4,11,4,2,32,26,28.578947,86,51,74.210526,0,0,0,40,28,33.126315,0,0,0,1,.,6748
12/4/2018,2018,4,12,5,2,33,26,28.715789,86,60,75.6,0,0,0,41,28,33.557894,0,0,0,1,.,6829
13/04/2018,2018,4,13,6,2,33,25,28.831578,90,59,77.157894,0,0,0,42,27,34.242105,0,0,0,1,.,7525
14/04/2018,2018,4,14,7,2,33,25,28.821052,91,61,77.757894,0,0,0,42,27,34.315789,2,0,1,0,Dr. Ambedkar Jayanti,6654
15/04/2018,2018,4,15,1,2,32,26,28.905263,87,63,77.515789,0,0,0,41,29,34.88421,0,1,0,0,.,4000
16/04/2018,2018,4,16,2,2,33,27,29.768421,84,65,75.873684,0,0,0,43,32,36.48421,0,0,0,1,.,7925
17/04/2018,2018,4,17,3,2,35,28,31.2,88,59,73.168421,0,0,0,49,34,40.073684,0,0,0,1,.,8275
18/04/2018,2018,4,18,4,2,35,29,31.294736,85,54,71.4,0,0,0,46,36,39.473684,0,0,0,1,.,8696
19/04/2018,2018,4,19,5,2,35,27,30.968421,86,44,66.589473,0,0,0,46,30,36.926315,0,0,0,1,.,8361
20/04/2018,2018,4,20,6,2,34,26,29.821052,81,55,69.063157,0,0,0,41,29,35.147368,0,0,0,1,.,7615
21/04/2018,2018,4,21,7,2,33,27,29.48421,83,62,74.178947,0,0,0,42,30,35.368421,1,0,0,1,.,4729
22/04/2018,2018,4,22,1,2,36,26,30.389473,86,30,61.821052,0,0,0,40,30,33.757894,0,1,0,0,.,3609
23/04/2018,2018,4,23,2,2,34,26,29.68421,83,48,70.568421,0,0,0,42,28,34.789473,0,0,0,1,.,4220
24/04/2018,2018,4,24,3,2,34,26,29.68421,83,48,70.568421,0,0,0,42,28,34.789473,0,0,0,1,.,2683
25/04/2018,2018,4,25,4,2,34,26,29.526315,87,47,70.168421,0,0,0,42,28,34.147368,0,0,0,1,.,1881
26/04/2018,2018,4,26,5,2,34,26,29.68421,83,48,70.568421,0,0,0,42,28,34.789473,0,0,0,1,.,1881
27/04/2018,2018,4,27,6,2,32,25,28.68421,85,61,74.610526,0,0,0,40,27,33.347368,0,0,0,1,.,1764
28/04/2018,2018,4,28,7,2,33,26,28.863157,86,61,75.252631,0,0,0,41,28,34.168421,2,0,0,1,.,1624
29/04/2018,2018,4,29,1,2,33,27,29.28421,85,62,74.957894,0,0,0,42,30,35.242105,0,1,0,0,.,1126
30/04/2018,2018,4,30,2,2,33,26,29.28421,86,61,75.157894,0,0,0,41,30,35.178947,0,0,1,0,Buddha Poornima,2144
1/5/2018,2018,5,1,3,2,33,26,29.315789,83,64,75.368421,0,0,0,42,29,35.357894,0,0,1,0,Maharashtra Din,3172
2/5/2018,2018,5,2,4,2,33,26,29.368421,87,64,74.6,0,0,0,41,28,35.305263,0,0,0,1,.,3357
3/5/2018,2018,5,3,5,2,33,26,29.694736,86,63,74.926315,0,0,0,43,30,35.905263,0,0,0,1,.,4063
4/5/2018,2018,5,4,6,2,33,27,29.873684,84,60,74.315789,0,0,0,43,31,36.494736,0,0,0,1,.,3638
5/5/2018,2018,5,5,7,2,32,28,29.88421,83,64,74.578947,0,0,0,41,32,36.621052,1,0,0,1,.,3927
6/5/2018,2018,5,6,1,2,32,28,29.842105,86,67,78.305263,0,0,0,43,33,37.578947,0,1,0,0,.,3306
7/5/2018,2018,5,7,2,2,34,28,30.242105,83,56,70.705263,0,0,0,43,33,36.6,0,0,0,1,.,4097
8/5/2018,2018,5,8,3,2,33,27,29.842105,83,61,72.642105,0,0,0,42,31,36.073684,0,0,0,1,.,4622
9/5/2018,2018,5,9,4,2,34,27,30.263157,85,54,72.6,0,0,0,45,31,37.178947,0,0,0,1,.,4848
10/5/2018,2018,5,10,5,2,33,28,30.242105,85,67,77.368421,0,0,0,44,34,38.694736,0,0,0,1,.,5056
11/5/2018,2018,5,11,6,2,35,28,30.8,81,60,72.526315,0,0,0,45,34,38.631578,0,0,0,1,.,5907
12/5/2018,2018,5,12,7,2,34,28,30.557894,82,55,69.663157,0,0,0,42,33,36.831578,2,0,0,1,.,5597
13/05/2018,2018,5,13,1,2,33,28,30.126315,83,62,75,0,0,0,43,32,37.589473,0,1,0,0,.,4030
14/05/2018,2018,5,14,2,2,34,28,30.48421,83,58,73.178947,0,0,0,43,32,37.863157,0,0,0,1,.,5697
15/05/2018,2018,5,15,3,2,32,28,30.031578,82,67,75.494736,0,0,0,42,34,37.557894,0,0,0,1,.,5768
16/05/2018,2018,5,16,4,2,33,28,30.252631,83,66,75.410526,0,0,0,43,33,37.968421,0,0,0,1,.,5865
17/05/2018,2018,5,17,5,2,33,28,29.947368,88,73,79.926315,0,0,0,45,35,38.863157,0,0,0,1,.,6250
18/05/2018,2018,5,18,6,2,34,29,31.147368,82,65,75.28421,0,0,0,47,37,40.6,0,0,0,1,.,7211
19/05/2018,2018,5,19,7,2,34,29,30.926315,85,62,74.926315,0,0,0,45,35,39.589473,1,0,0,1,.,7481
20/05/2018,2018,5,20,1,2,34,27,30.536842,86,62,73.768421,0,0,0,44,32,38.305263,0,1,0,0,.,5497
21/05/2018,2018,5,21,2,2,34,28,30.852631,81,61,71.368421,0,0,0,44,34,38.48421,0,0,0,1,.,6530
22/05/2018,2018,5,22,3,2,34,28,30.252631,82,57,72.021052,0,0,0,42,33,37.010526,0,0,0,1,.,6310
23/05/2018,2018,5,23,4,2,33,28,30.136842,80,63,73.88421,0,0,0,43,34,37.273684,0,0,0,1,.,7830
24/05/2018,2018,5,24,5,2,34,29,30.873684,80,56,71.557894,0,0,0,43,35,38.6,0,0,0,1,.,7385
25/05/2018,2018,5,25,6,2,33,29,30.273684,80,60,73.094736,0,0,0,43,35,37.631578,0,0,0,1,.,7206
26/05/2018,2018,5,26,7,2,34,29,30.610526,84,67,75.694736,0,0,0,46,36,39.547368,2,0,0,1,.,8290
27/05/2018,2018,5,27,1,2,34,29,31.031578,85,68,78.347368,0,0,0,47,38,41.252631,0,1,0,0,.,6910
28/05/2018,2018,5,28,2,2,33,29,30.6,82,66,76.473684,0,0,0,44,37,39.663157,0,0,0,1,.,7619
29/05/2018,2018,5,29,3,2,33,29,30.88421,80,67,74.726315,0,0,0,44,36,39.747368,0,0,0,1,.,7256
30/05/2018,2018,5,30,4,2,34,29,31.189473,80,64,73.631578,0,0,0,45,36,40.157894,0,0,0,1,.,6933
31/05/2018,2018,5,31,5,2,34,29,31.452631,80,60,73.042105,0,1,0.010526,45,37,40.568421,0,0,0,1,.,8627
1/6/2018,2018,6,1,6,2,35,29,31.357894,80,62,73.494736,0,1,0.010526,48,36,40.842105,0,0,0,1,Grid Disturbance,10611
2/6/2018,2018,6,2,7,2,38,24,31.178947,95,57,74.873684,0,148,1.557894,55,25,40.442105,1,0,0,1,Grid Disturbance,11390
3/6/2018,2018,6,3,1,2,35,25,29.905263,95,58,76.157894,0,6,0.063157,48,27,37.2,0,1,0,0,.,6785
4/6/2018,2018,6,4,2,2,35,23,30.6,94,62,75.736842,0,118,1.242105,49,21,39.157894,0,0,0,1,.,8688
5/6/2018,2018,6,5,3,2,35,24,29.231578,94,57,77.052631,0,1,0.010526,46,25,35.105263,0,0,0,1,.,7691
6/6/2018,2018,6,6,4,2,35,29,31.757894,85,61,74.631578,0,0,0,49,37,42.231578,0,0,0,1,.,8308
7/6/2018,2018,6,7,5,2,31,26,28,96,80,89.315789,0,279,2.936842,41,28,34.589473,0,0,0,1,.,11852
8/6/2018,2018,6,8,6,2,34,27,30.28421,93,68,81.294736,0,1,0.010526,49,32,39.957894,0,0,0,1,.,8611
9/6/2018,2018,6,9,7,2,30,24,26.694736,99,85,94.978947,0,676,7.115789,40,25,31.347368,2,0,0,1,.,13315
10/6/2018,2018,6,10,1,2,33,26,30.189473,99,74,84.926315,0,4,0.042105,48,31,40.873684,0,1,0,0,.,11100
11/6/2018,2018,6,11,2,2,34,29,30.757894,88,71,80.778947,0,3,0.031578,48,37,41.810526,0,0,0,1,.,9930
12/6/2018,2018,6,12,3,2,33,29,30.631578,89,70,78.88421,0,1,0.010526,47,37,40.842105,0,0,0,1,Grid Disturbance,8490
13/06/2018,2018,6,13,4,2,33,29,30.821052,83,69,76.747368,0,0,0,45,37,40.494736,0,0,0,1,.,6706
14/06/2018,2018,6,14,5,2,34,28,31.010526,89,64,76.021052,0,18,0.189473,47,35,40.48421,0,0,0,1,.,7302
15/06/2018,2018,6,15,6,2,33,26,29.947368,93,65,78.126315,0,13,0.136842,45,30,37.736842,0,0,1,0,.,5386
16/06/2018,2018,6,16,7,2,31,24,27.147368,94,69,84.905263,0,104,1.094736,40,25,31.2,1,0,0,1,Ramzan ID,5206
17/06/2018,2018,6,17,1,2,30,24,26.452631,97,78,91.842105,0,282,2.968421,39,24,30.315789,0,1,0,0,.,4285
18/06/2018,2018,6,18,2,2,30,25,26.915789,96,75,88.463157,0,8,0.08421,39,26,31.4,0,0,0,1,.,5428
19/06/2018,2018,6,19,3,2,33,26,29.105263,93,68,82.305263,0,0,0,45,28,36.08421,0,0,0,1,.,5669
20/06/2018,2018,6,20,4,2,34,28,30.168421,88,67,79.621052,0,0,0,47,33,39.052631,0,0,0,1,.,5863
21/06/2018,2018,6,21,5,2,34,28,30.347368,93,68,78.926315,0,12,0.126315,47,35,39.536842,0,0,0,1,.,6899
22/06/2018,2018,6,22,6,2,33,27,29.736842,93,70,82.821052,0,9,0.094736,46,33,38.442105,0,0,0,1,.,6565
23/06/2018,2018,6,23,7,2,29,24,26.052631,98,82,92.705263,0,163,1.715789,37,25,29.252631,2,0,0,1,.,6026
24/06/2018,2018,6,24,1,2,27,24,25.252631,99,89,96.031578,0,252,2.652631,32,24,27.210526,0,1,0,0,.,4543
25/06/2018,2018,6,25,2,2,31,24,26.631578,99,77,93.831578,0,700,7.368421,44,25,31.052631,0,0,0,1,Water Logging,8642
26/06/2018,2018,6,26,3,2,33,28,29.526315,91,71,81.4,0,7,0.073684,44,33,37.789473,0,0,0,1,.,7472
27/06/2018,2018,6,27,4,2,30,25,27.031578,97,81,90.842105,0,155,1.631578,39,27,32.010526,0,0,0,1,.,5678
28/06/2018,2018,6,28,5,2,28,25,25.757894,98,86,94.473684,0,219,2.305263,36,26,28.757894,0,0,0,1,.,5281
29/06/2018,2018,6,29,6,2,32,25,27.273684,97,68,87.736842,0,75,0.789473,43,27,32.126315,0,0,0,1,.,5354
30/06/2018,2018,6,30,7,2,32,25,27.894736,88,70,81.547368,0,2,0.021052,42,27,32.894736,1,0,0,1,.,4938
1/7/2018,2018,7,1,1,3,31,26,27.873684,92,74,84.6,0,34,0.357894,39,30,33.421052,0,1,0,0,.,2810
2/7/2018,2018,7,2,2,3,31,25,26.863157,98,74,89.88421,0,241,2.536842,41,25,31.073684,0,0,0,1,Water Logging,5011
3/7/2018,2018,7,3,3,3,27,23,25.136842,99,88,97.021052,0,247,2.6,34,21,26.810526,0,0,0,1,Water Logging,5443
4/7/2018,2018,7,4,4,3,30,25,26.705263,99,74,91.431578,0,102,1.073684,39,26,31.031578,0,0,0,1,.,6375
5/7/2018,2018,7,5,5,3,31,26,27.715789,99,81,92.547368,0,183,1.926315,43,28,34.315789,0,0,0,1,.,6699
6/7/2018,2018,7,6,6,3,31,26,28.073684,98,80,89.978947,0,24,0.252631,43,28,35.326315,0,0,0,1,.,5982
7/7/2018,2018,7,7,7,3,28,24,26.452631,96,83,89.852631,0,40,0.421052,35,25,30.052631,1,0,0,1,.,6008
8/7/2018,2018,7,8,1,3,27,24,24.768421,100,96,98.852631,0,617,6.494736,31,24,26.052631,0,1,0,0,Water Logging,6250
9/7/2018,2018,7,9,2,3,26,23,24.515789,100,99,99.852631,0,446,4.694736,30,21,24.821052,0,0,0,1,Water Logging,8365
10/7/2018,2018,7,10,3,3,26,23,24.863157,100,99,99.852631,0,623,6.557894,31,21,26.273684,0,0,0,1,Water Logging,9310
11/7/2018,2018,7,11,4,3,31,26,27.957894,99,81,91.210526,0,16,0.168421,42,30,34.536842,0,0,0,1,.,8243
12/7/2018,2018,7,12,5,3,31,27,28.08421,94,79,88.168421,0,4,0.042105,41,31,34.631578,0,0,0,1,.,6482
13/07/2018,2018,7,13,6,3,30,26,27.147368,99,82,91.947368,0,90,0.947368,40,29,32.673684,0,0,0,1,.,5884
14/07/2018,2018,7,14,7,3,30,26,27.347368,98,84,91.621052,0,97,1.021052,39,28,33.157894,2,0,0,1,.,5434
15/07/2018,2018,7,15,1,3,28,25,26.073684,100,89,97.368421,0,528,5.557894,36,26,29.610526,0,1,0,0,.,4035
16/07/2018,2018,7,16,2,3,29,24,26.326315,100,85,96.178947,0,223,2.347368,37,23,30.221052,0,0,0,1,.,6961
17/07/2018,2018,7,17,3,3,29,25,27.031578,97,85,91.694736,0,48,0.505263,36,27,31.978947,0,0,0,1,.,6735
18/07/2018,2018,7,18,4,3,31,25,27.736842,99,77,89.105263,0,39,0.410526,41,27,33.389473,0,0,0,1,.,5674
19/07/2018,2018,7,19,5,3,31,25,27.978947,98,78,87.242105,0,8,0.08421,41,27,33.863157,0,0,0,1,.,5997
20/07/2018,2018,7,20,6,3,30,25,26.957894,98,82,91.315789,0,56,0.589473,39,26,31.547368,0,0,0,1,.,5133
21/07/2018,2018,7,21,7,3,29,25,26.652631,99,84,92.68421,0,87,0.915789,38,26,31.115789,1,0,0,1,.,4701
22/07/2018,2018,7,22,1,3,29,25,26.863157,98,86,91.494736,0,47,0.494736,36,27,31.578947,0,1,0,0,.,2623
23/07/2018,2018,7,23,2,3,28,26,27.073684,94,87,91.08421,0,10,0.105263,35,30,32.063157,0,0,0,1,.,4335
24/07/2018,2018,7,24,3,3,30,26,27.368421,95,82,89.305263,0,11,0.115789,38,30,32.694736,0,0,0,1,.,4457
25/07/2018,2018,7,25,4,3,31,27,28.2,92,76,85.08421,0,4,0.042105,41,31,34.368421,0,0,0,1,Strike,4285
26/07/2018,2018,7,26,5,3,29,26,27.178947,95,83,88.578947,0,24,0.252631,37,29,32.28421,0,0,0,1,.,4696
27/07/2018,2018,7,27,6,3,29,25,27.431578,93,83,87.463157,0,4,0.042105,36,28,32.536842,0,0,0,1,.,5513
28/07/2018,2018,7,28,7,3,30,27,28.136842,91,79,86.642105,0,9,0.094736,39,31,34.252631,2,0,0,1,.,4623
29/07/2018,2018,7,29,1,3,31,27,28.252631,90,78,85,0,0,0,40,31,34.589473,0,1,0,0,.,2496
30/07/2018,2018,7,30,2,3,31,27,28.189473,91,70,83.536842,0,1,0.010526,40,31,34.294736,0,0,0,1,.,4099
31/07/2018,2018,7,31,3,3,31,27,28.357894,91,73,83.273684,0,0,0,40,31,34.505263,0,0,0,1,.,4354
1/8/2018,2018,8,1,4,3,31,26,28.126315,97,75,85.315789,0,13,0.136842,40,28,34.063157,0,0,0,1,.,3771
2/8/2018,2018,8,2,5,3,31,26,28.010526,97,74,85.821052,0,8,0.08421,40,29,33.842105,0,0,0,1,.,4445
3/8/2018,2018,8,3,6,3,30,26,27.68421,95,76,86.621052,0,52,0.547368,39,29,33.378947,0,0,0,1,.,5555
4/8/2018,2018,8,4,7,3,30,25,26.915789,96,78,89.494736,0,70,0.736842,39,27,31.336842,1,0,0,1,.,5000
5/8/2018,2018,8,5,1,3,31,26,27.978947,92,75,83.968421,0,5,0.052631,40,29,33.642105,0,1,0,0,.,4800
6/8/2018,2018,8,6,2,3,29,25,27.421052,95,78,85.715789,0,16,0.168421,36,28,31.926315,0,0,0,1,.,4987
7/8/2018,2018,8,7,3,3,30,26,27.957894,90,74,83.210526,0,1,0.010526,39,29,33.252631,0,0,0,1,.,4843
8/8/2018,2018,8,8,4,3,30,26,28.031578,93,78,84.526315,0,3,0.031578,39,29,33.726315,0,0,0,1,.,4361
9/8/2018,2018,8,9,5,3,28,26,26.947368,94,84,88.842105,0,8,0.08421,35,29,31.515789,0,0,0,1,Strike,4003
10/8/2018,2018,8,10,6,3,31,26,27.873684,92,76,86.052631,0,1,0.010526,41,30,33.610526,0,0,0,1,.,4269
11/8/2018,2018,8,11,7,3,30,25,26.747368,97,81,90.505263,0,65,0.68421,38,27,30.936842,2,0,0,1,.,4580
12/8/2018,2018,8,12,1,3,29,25,26.452631,97,80,90.431578,0,99,1.042105,37,25,29.936842,0,1,0,0,.,3373
13/08/2018,2018,8,13,2,3,29,25,26.526315,96,82,89.715789,0,16,0.168421,36,26,30.357894,0,0,0,1,.,4276
14/08/2018,2018,8,14,3,3,31,26,27.873684,93,77,86.705263,0,7,0.073684,41,30,33.673684,0,0,0,1,.,4181
15/08/2018,2018,8,15,4,3,29,25,26.978947,96,79,89.252631,0,17,0.178947,37,27,31.347368,0,0,1,0,Independence Day,2166
16/08/2018,2018,8,16,5,3,28,25,26.526315,96,84,91.178947,0,37,0.389473,35,26,30.6,0,0,0,1,.,4748
17/08/2018,2018,8,17,6,3,29,25,26.4,97,81,91.315789,0,30,0.315789,35,26,30.263157,0,0,1,0,Parsi New Year,4305
18/08/2018,2018,8,18,7,3,30,25,26.549295,97,79,90.760563,0,36,0.507042,38,25,30.507042,1,0,0,1,.,4271
19/08/2018,2018,8,19,1,3,30,25,26.926315,96,77,89.147368,0,28,0.294736,39,27,31.4,0,1,0,0,.,2196
20/08/2018,2018,8,20,2,3,29,24,26.336956,99,82,91.141304,0,71,0.771739,36,24,29.934782,0,0,0,1,.,5295
21/08/2018,2018,8,21,3,3,27,25,25.547368,98,88,94.726315,0,48,0.505263,33,26,28.157894,0,0,0,1,.,4564
22/08/2018,2018,8,22,4,3,29,24,26.157894,99,82,93.210526,0,87,0.915789,36,24,29.6,0,0,1,0,Bakri ID,3357
23/08/2018,2018,8,23,5,3,31,25,26.821052,98,77,90.052631,0,30,0.315789,40,26,31.105263,0,0,0,1,.,4269
24/08/2018,2018,8,24,6,3,30,24,26.978947,98,78,88.273684,0,15,0.157894,38,24,31.305263,0,0,0,1,.,3949
25/08/2018,2018,8,25,7,3,30,25,26.873684,96,78,87.652631,0,15,0.157894,38,25,30.978947,2,0,0,1,.,3417
26/08/2018,2018,8,26,1,3,30,24,26.294736,99,78,90.873684,0,79,0.831578,38,24,29.673684,0,1,0,0,Raksha bandhan,1975
27/08/2018,2018,8,27,2,3,30,25,26.736842,93,75,87.147368,0,2,0.021052,39,27,30.768421,0,0,0,1,.,5885
28/08/2018,2018,8,28,3,3,30,25,27.052631,97,71,85.663157,0,12,0.126315,37,25,30.705263,0,0,0,1,.,9072
29/08/2018,2018,8,29,4,3,32,25,28.073684,92,65,82.28421,0,0,0,41,28,33.389473,0,0,0,1,.,8694
30/08/2018,2018,8,30,5,3,32,26,28.126315,89,68,81.526315,0,4,0.042105,41,29,33.221052,0,0,0,1,.,10729
31/08/2018,2018,8,31,6,3,31,26,27.968421,90,70,81.221052,0,5,0.052631,40,29,33,0,0,0,1,.,10411
1/9/2018,2018,9,1,7,3,31,25,27.28421,94,71,86.08421,0,27,0.28421,40,27,31.936842,1,0,0,1,.,8683
2/9/2018,2018,9,2,1,3,30,25,27.157894,95,75,84.715789,0,14,0.147368,37,26,31.357894,0,1,1,0,Janmashtmi,3700
3/9/2018,2018,9,3,2,3,30,25,27.305263,96,73,84.157894,0,23,0.242105,38,26,31.68421,0,0,0,1,.,4712
4/9/2018,2018,9,4,3,3,31,25,27.873684,93,68,81.294736,0,4,0.042105,39,27,32.673684,0,0,0,1,.,6559
5/9/2018,2018,9,5,4,3,31,26,28.042105,87,68,78.873684,0,0,0,40,29,32.842105,0,0,0,1,.,7158
6/9/2018,2018,9,6,5,3,32,26,28.042105,87,65,77.368421,0,3,0.031578,39,28,32.336842,0,0,0,1,.,7514
7/9/2018,2018,9,7,6,3,31,25,27.736842,86,63,76.726315,0,0,0,37,27,31.547368,0,0,0,1,.,6880
8/9/2018,2018,9,8,7,3,31,25,28.010526,88,65,75.178947,0,2,0.021052,39,26,32.063157,2,0,0,1,.,6196
9/9/2018,2018,9,9,1,3,31,25,27.368421,91,63,78.915789,0,8,0.08421,38,26,30.821052,0,1,0,0,.,3970
10/9/2018,2018,9,10,2,3,32,25,27.968421,91,61,77.189473,0,0,0,39,26,32.031578,0,0,0,1,Strike,7097
11/9/2018,2018,9,11,3,3,32,25,28.010526,90,63,76.557894,0,0,0,39,26,32.126315,0,0,0,1,.,6711
12/9/2018,2018,9,12,4,3,32,24,28.021052,94,57,76.610526,0,2,0.021052,39,24,31.694736,0,0,0,1,Grid Disturbance,6545
13/09/2018,2018,9,13,5,3,32,24,27.705263,94,64,78.389473,0,10,0.105263,39,25,31.326315,0,0,1,0,Ganesh Chaturthi,3964
14/09/2018,2018,9,14,6,3,31,25,27.031578,95,67,83.115789,0,11,0.115789,38,25,30.421052,0,0,1,1,Ganesh Festival Day2,5185
15/09/2018,2018,9,15,7,3,33,25,27.905263,93,67,82.242105,0,0,0,43,27,32.768421,1,0,1,1,Ganesh Festival Day3,4807
16/09/2018,2018,9,16,1,3,32,25,27.821052,94,67,82.368421,0,16,0.168421,41,28,32.4,0,1,1,0,Ganesh Festival Day4,3322
17/09/2018,2018,9,17,2,3,33,25,28.326315,91,60,76.663157,0,0,0,41,26,32.863157,0,0,0,1,Ganesh Festival Special Day5,5049
18/09/2018,2018,9,18,3,3,32,25,28.189473,90,61,76.242105,0,0,0,39,26,32.378947,0,0,1,1,Ganesh Festival Day6,5778
19/09/2018,2018,9,19,4,3,31,24,27.2,96,69,80.305263,0,20,0.210526,38,23,30.410526,0,0,0,1,Ganesh Festival Special Day7,5403
20/09/2018,2018,9,20,5,3,32,25,28,94,64,81.515789,0,3,0.031578,43,25,32.905263,0,0,1,1,Ganesh Festival Day8,5810
21/09/2018,2018,9,21,6,3,33,26,28.673684,90,67,81.557894,0,2,0.021052,46,27,34.905263,0,0,1,0,Ganesh Festival Day9,4973
22/09/2018,2018,9,22,7,3,29,25,26.863157,98,79,87.178947,0,0,0,38,27,31.168421,2,0,1,1,Ganesh Festival Day10,4806
23/09/2018,2018,9,23,1,3,33,26,28.68421,91,63,81.6,0,0,0,42,30,34.715789,0,1,0,0,Ganesh Visarjan,2396
24/09/2018,2018,9,24,2,3,33,26,28.494736,93,67,82.073684,0,0,0,43,29,34.578947,0,0,0,1,.,6822
25/09/2018,2018,9,25,3,3,33,26,28.936842,91,62,76.978947,0,0,0,42,28,34.305263,0,0,0,1,.,5943
26/09/2018,2018,9,26,4,3,34,26,29.421052,88,61,75.957894,0,0,0,45,28,35.736842,0,0,0,1,.,5505
27/09/2018,2018,9,27,5,3,34,26,29.610526,89,67,78.357894,0,0,0,48,28,37.273684,0,0,0,1,.,6606
28/09/2018,2018,9,28,6,3,34,26,29.347368,96,62,79.052631,0,37,0.389473,48,28,36.28421,0,0,0,1,.,5695
29/09/2018,2018,9,29,7,3,35,25,29.368421,94,62,78.589473,0,4,0.042105,47,27,36.357894,1,0,0,1,.,5771
30/09/2018,2018,9,30,1,3,38,27,31.789473,88,42,67.126315,0,0,0,48,32,38.757894,0,1,0,0,.,4544
1/10/2018,2018,10,1,2,2,38,27,31.705263,79,45,63.252631,0,0,0,49,30,37.8,0,0,0,1,.,6439
2/10/2018,2018,10,2,3,2,37,28,31.126315,79,49,66.389473,0,0,0,48,31,37.789473,0,0,1,0,Gandhi Jayanti,5496
3/10/2018,2018,10,3,4,2,36,27,30.705263,76,52,68.094736,0,0,0,49,30,37.6,0,0,0,1,.,6868
4/10/2018,2018,10,4,5,2,36,27,30.442105,83,45,67.305263,0,0,0,49,30,36.347368,0,0,0,1,.,6231
5/10/2018,2018,10,5,6,2,36,27,31.052631,74,50,63.48421,0,0,0,45,30,36.68421,0,0,0,1,.,5964
6/10/2018,2018,10,6,7,2,37,28,31.298245,67,39,58.368421,0,0,0,46,30,35.421052,1,0,0,1,.,5598
9/10/2018,2018,10,9,3,2,34,28,30.610526,91,64,77.557894,0,0,0,48,35,39.736842,0,0,0,1,.,7947
10/10/2018,2018,10,10,4,2,34,27,30.221052,90,59,78.042105,0,0,0,47,32,38.726315,0,0,0,1,Navratri Day1,6978
11/10/2018,2018,10,11,5,2,34,27,30.410526,90,55,76.526315,0,0,0,45,33,38.126315,0,0,0,1,Navratri Day2,7292
12/10/2018,2018,10,12,6,2,36,27,30.726315,88,50,74.28421,0,0,0,47,32,38.842105,0,0,0,1,Navratri Day3,7387
13/10/2018,2018,10,13,7,2,36,28,31.28421,78,48,65.463157,0,0,0,46,31,37.463157,2,0,1,1,Navratri Sat,6920
14/10/2018,2018,10,14,1,2,37,27,31.347368,81,40,60.88421,0,0,0,45,30,36.063157,0,1,1,0,Navratri Sun,3904
15/10/2018,2018,10,15,2,2,38,27,31.368421,75,35,57.063157,0,0,0,44,29,35.221052,0,0,0,1,Navratri Day6,5328
16/10/2018,2018,10,16,3,2,38,27,31.073684,72,37,59.178947,0,0,0,45,29,35.336842,0,0,0,1,Navratri Day7,5202
17/10/2018,2018,10,17,4,2,34,27,29.810526,80,50,70.852631,0,0,0,45,30,35.905263,0,0,1,1,Khande Navami,4196
18/10/2018,2018,10,18,5,2,34,24,28.726315,88,65,75.652631,0,6,0.063157,44,24,34.052631,0,0,0,1,Dussera,2524
19/10/2018,2018,10,19,6,2,35,24,28.6,89,56,74.115789,0,1,0.010526,46,24,33.326315,0,0,1,0,.,4154
20/10/2018,2018,10,20,7,2,36,26,30.105263,84,48,72.305263,0,0,0,48,29,36.568421,1,0,0,1,.,3869
21/10/2018,2018,10,21,1,2,35,27,30.115789,90,55,77.473684,0,0,0,47,30,38.073684,0,1,0,0,.,2830
22/10/2018,2018,10,22,2,2,36,27,30.768421,87,42,71.673684,0,0,0,48,32,37.789473,0,0,0,1,.,4660
23/10/2018,2018,10,23,3,2,38,26,30.936842,82,25,53.715789,0,0,0,41,27,33,0,0,0,1,.,4720
24/10/2018,2018,10,24,4,2,38,25,30.6,65,24,46.189473,0,0,0,40,26,31.547368,0,0,0,1,.,4136
25/10/2018,2018,10,25,5,2,37,26,30.010526,73,40,57.947368,0,0,0,45,27,33.421052,0,0,0,1,.,4684
26/10/2018,2018,10,26,6,2,37,26,30.589473,69,35,53.68421,0,0,0,40,27,32.863157,0,0,0,1,.,4116
